user_id,age
399804,3
399820,3
399851,2
399893,2
399935,1
399987,2
399995,1
400016,3
400018,2
400044,1
400051,2
400055,2
400057,1
400160,1
400212,1
400303,2
400370,2
400376,0
400448,2
400473,1
400476,2
400514,2
400517,1
400528,2
400544,1
400545,1
400590,1
400648,2
400662,2
400678,1
400804,1
400811,4
400812,1
400851,3
400865,2
400876,2
400883,2
400907,1
400964,2
400979,1
400990,1
401079,3
401080,2
401120,2
401122,0
401124,1
401187,1
401201,1
401228,3
401242,2
401258,2
401282,1
401284,1
401306,2
401330,1
401382,1
401467,1
401596,1
401612,1
401616,1
401624,2
401641,2
401644,0
401710,2
401725,2
401730,1
401818,2
401883,1
401891,2
402038,2
402054,1
402062,1
402096,1
402145,1
402150,0
402186,1
402194,1
402230,3
402258,2
402397,2
402404,3
402408,2
402446,1
402451,1
402582,1
402662,2
402699,1
402733,2
402745,2
402760,2
402785,2
402787,1
402795,2
402799,2
402813,2
402816,2
402940,3
402943,1
402959,1
402987,2
403034,1
403068,1
403088,0
403096,0
403136,2
403171,1
403218,1
403248,0
403252,2
403254,2
403280,1
403298,1
403301,2
403323,1
403331,3
403342,3
403347,2
403376,1
403471,2
403520,1
403524,1
403566,1
403573,2
403629,2
403670,1
403681,2
403682,2
403726,1
403749,0
403779,2
403783,2
403787,1
403884,1
403903,0
403982,2
403990,1
403999,1
404004,1
404017,1
404045,1
404063,2
404080,5
404102,1
404151,2
404164,3
404181,1
404254,1
404264,2
404291,1
404293,1
404321,0
404379,1
404451,1
404471,1
404505,2
404524,1
404537,2
404616,1
404620,1
404629,2
404641,2
404652,2
404699,1
404732,2
404753,1
404759,2
404770,1
404778,2
404837,2
404969,2
405054,1
405058,0
405066,1
405068,1
405204,2
405205,1
405223,2
405242,1
405266,2
405299,2
405347,1
405394,1
405411,1
405418,1
405470,2
405505,1
405515,1
405523,1
405527,2
405537,2
405543,1
405620,2
405676,1
405680,1
405709,3
405725,2
405756,1
405785,1
405787,1
405838,2
405873,1
405874,1
405909,2
405919,2
405945,0
406017,3
406032,4
406081,5
406087,2
406106,0
406107,1
406133,2
406155,1
406158,1
406164,2
406227,2
406259,4
406271,2
406274,1
406312,1
406324,1
406388,4
406484,1
406521,2
406567,4
406583,2
406591,2
406646,1
406658,1
406678,2
406718,2
406779,2
406842,1
406891,2
406905,2
406953,2
407051,2
407056,1
407083,2
407108,1
407158,1
407168,2
407183,0
407192,1
407197,1
407200,1
407206,1
407249,3
407251,2
407263,4
407278,2
407342,1
407347,3
407368,2
407383,1
407392,2
407415,0
407451,1
407458,2
407489,0
407553,0
407556,0
407591,2
407600,1
407622,2
407655,2
407689,4
407716,2
407737,4
407743,1
407758,1
407803,2
407807,1
407853,1
407866,1
407888,4
407906,1
407947,1
407983,1
408049,1
408150,1
408184,1
408189,2
408216,1
408218,3
408284,2
408293,2
408321,3
408376,2
408410,2
408422,3
408425,1
408426,0
408440,0
408472,4
408473,4
408510,2
408523,1
408556,2
408562,0
408589,2
408599,2
408602,4
408631,1
408711,2
408868,2
408895,1
408901,2
408917,2
408973,1
408981,2
408990,1
409017,1
409038,2
409097,2
409174,4
409201,1
409218,1
409246,0
409247,1
409263,3
409274,2
409301,2
409321,1
409328,1
409403,1
409416,2
409432,1
409446,3
409459,0
409479,1
409531,2
409564,1
409572,2
409616,3
409640,1
409668,0
409676,1
409714,1
409716,3
409736,2
409773,2
409795,1
409852,1
409868,4
409876,3
409896,1
409938,1
410012,1
410022,3
410039,2
410060,1
410069,1
410122,0
410132,1
410165,1
410199,3
410244,2
410259,1
410286,2
410291,1
410309,2
410345,1
410362,2
410401,3
410423,1
410425,2
410441,1
410562,4
410684,2
410688,1
410765,2
410769,2
410818,2
410890,1
410902,0
410970,1
411053,2
411083,2
411189,1
411195,4
411210,1
411245,2
411284,2
411288,2
411302,1
411315,2
411324,2
411387,0
411410,2
411412,1
411424,1
411476,1
411535,1
411536,1
411557,3
411629,2
411662,0
411665,1
411668,2
411697,2
411709,1
411722,2
411745,1
411753,1
411798,2
411815,1
411849,3
411851,1
411883,1
411981,1
412024,2
412067,1
412073,2
412130,1
412153,1
412159,4
412160,2
412167,1
412172,1
412195,2
412212,2
412243,1
412278,1
412287,2
412305,1
412323,1
412376,1
412393,3
412407,1
412443,3
412460,1
412506,2
412554,1
412561,2
412579,0
412617,4
412619,0
412624,1
412639,2
412640,2
412649,1
412657,4
412677,2
412723,3
412726,1
412772,2
412850,1
412865,2
412873,2
412878,2
412945,2
412946,2
413009,2
413038,2
413134,4
413143,2
413154,2
413180,1
413219,1
413225,1
413261,1
413305,1
413365,2
413399,1
413400,1
413413,3
413420,2
413440,2
413492,3
413528,1
413561,1
413568,2
413597,2
413700,2
413749,1
413832,1
413852,1
413915,3
413957,1
414003,1
414089,1
414100,0
414114,0
414164,2
414190,1
414243,3
414298,0
414300,0
414342,1
414414,2
414439,2
414453,2
414456,2
414460,2
414478,1
414566,1
414683,1
414709,0
414710,1
414777,2
414801,2
414810,1
414817,3
414852,2
414854,0
414920,2
414941,2
414993,2
415009,2
415051,1
415067,1
415075,2
415102,1
415104,2
415139,2
415163,1
415211,2
415222,1
35,3
57,2
118,2
128,1
136,0
152,2
184,3
189,1
226,2
232,1
291,2
328,3
335,0
353,1
355,1
357,1
433,1
451,0
464,1
513,1
525,1
535,2
651,1
654,2
667,1
763,1
783,2
788,1
820,2
890,2
911,1
912,3
977,2
990,0
993,1
1044,1
1070,1
1121,3
1126,3
1130,2
1145,2
1169,4
1230,1
1352,2
1380,3
1391,3
1395,2
1401,1
1405,1
1446,1
1466,1
1534,1
1551,2
1607,2
1642,1
1650,2
1692,2
1803,1
1863,2
1961,1
1975,2
1981,2
2022,2
2023,2
2131,2
2136,1
2138,1
2184,1
2194,4
2270,2
2306,1
2332,1
2411,1
2444,1
2452,3
2522,2
2577,1
2581,0
2591,1
2695,4
2713,1
2724,2
2747,2
2835,1
2850,2
2858,2
2874,1
2938,1
2958,4
2961,3
2973,1
2994,2
3020,1
3042,0
3064,4
3155,0
3206,2
3221,2
3254,1
3258,2
3269,1
3281,1
3306,1
3340,2
3355,2
3373,1
3380,3
3386,1
3441,1
3460,1
3478,4
3485,1
3486,2
3564,3
3591,2
3602,2
3621,2
3710,2
3723,2
3754,2
3767,1
3794,1
3799,4
3803,1
3852,2
3868,2
3995,2
4015,1
4025,1
4030,2
4068,2
4110,2
4150,1
4179,4
4180,3
4199,1
4201,2
4242,4
4253,1
4292,1
4335,1
4348,1
4349,1
4356,2
4362,2
4367,2
4426,3
4441,1
4445,0
4504,2
4511,2
4560,2
4577,1
4601,2
4607,1
4631,1
4641,2
4657,2
4668,2
4669,2
4687,1
4696,1
4704,2
4727,0
4732,1
4816,1
4824,1
4832,1
4841,2
4902,2
4985,0
5062,1
5096,2
5105,1
5114,2
5182,1
5185,2
5189,2
5219,2
5259,2
5266,2
5275,2
5291,2
5321,2
5331,2
5426,0
5482,0
5496,1
5516,3
5541,2
5576,3
5590,2
5617,2
5654,2
5669,3
5682,2
5712,3
5713,1
5721,1
5756,1
5760,1
5822,1
5827,1
5872,1
5882,2
5939,1
6053,2
6156,1
6207,1
6238,1
6447,2
6464,2
6513,2
6533,2
6613,1
6616,1
6633,2
6675,3
6704,2
6733,1
6747,1
6836,3
6908,2
6965,2
6967,2
6977,2
6999,3
7113,1
7163,3
7183,1
7186,1
7244,4
7286,1
7329,4
7388,2
7398,1
7413,2
7443,2
7449,2
7460,4
7466,4
7479,2
7497,1
7516,0
7549,4
7557,1
7583,2
7648,2
7650,2
7659,4
7731,2
7732,3
7856,3
7900,1
7916,1
7959,0
8032,1
8059,2
8122,1
8179,2
8272,2
8308,1
8329,2
8330,3
8380,1
8390,1
8391,1
8424,2
8488,1
8491,1
8495,1
8549,2
8553,2
8567,1
8579,2
8595,4
8601,1
8614,2
8670,2
8712,1
8793,2
8845,0
8892,0
8895,1
8984,2
9075,1
9155,1
9165,2
9182,2
9213,1
9218,1
9279,2
9399,1
9421,1
9434,1
9452,2
9457,3
9500,1
9504,2
9545,1
9562,2
9617,0
9632,2
9647,2
9677,2
9683,2
9712,4
9793,2
9849,3
9854,1
9864,1
9898,1
9914,2
10016,2
10068,2
10113,1
10160,1
10169,2
10348,1
10372,2
10472,1
10566,2
10573,2
10590,2
10593,1
10595,1
10602,1
10610,2
10677,1
10696,1
10771,3
10804,1
10833,3
10844,1
10866,0
10872,2
10882,2
10890,0
10943,1
10960,3
10970,2
10985,3
11008,2
11026,0
11044,2
11083,1
11084,1
11092,1
11102,1
11138,2
11144,2
11243,2
11245,2
11262,2
11271,2
11374,3
11381,2
11429,1
11462,0
11473,0
11487,1
11517,3
11573,1
11640,1
11705,2
11713,1
11734,1
11769,1
11877,2
11879,2
11889,3
11894,2
11954,1
12038,4
12067,1
12079,2
12113,2
12125,2
12166,2
12236,2
12283,1
12375,2
12416,1
12445,2
12584,0
12597,2
12638,1
12653,2
12668,1
12722,1
12755,2
12767,4
12828,1
12850,2
12932,1
12968,1
13011,2
13055,0
13101,2
13134,3
13158,1
13215,4
13332,3
13371,1
13398,1
13455,1
13468,1
13503,2
13522,3
13554,1
13630,1
13634,3
13642,1
13654,1
13659,4
13671,1
13672,1
13789,2
13800,1
13826,1
13874,1
13956,1
14076,2
14125,4
14131,4
14207,3
14242,2
14277,1
14320,2
14344,1
14367,1
14375,2
14418,3
14430,2
14449,1
14473,2
14477,1
14485,2
14492,2
14506,2
14530,3
14537,2
14546,2
14649,1
14650,1
14666,2
14734,2
14746,1
14756,0
14782,1
14796,1
14821,1
14822,2
14927,3
14930,1
14945,1
14953,0
14975,2
14992,1
15016,1
15036,4
15046,1
15050,4
15097,4
15101,4
15117,1
15144,2
15197,3
15255,1
15258,0
15305,2
15319,2
15423,1
15435,4
15494,1
15559,3
15577,2
15585,1
15596,1
15597,2
15679,2
15682,1
15715,1
15721,0
15738,2
15747,2
15815,1
15823,2
15827,1
15894,1
15896,2
15920,1
15941,1
16045,4
16132,1
16196,2
16242,1
16244,1
16261,2
16267,2
16274,1
16320,2
16332,3
16351,2
16385,2
16391,1
16452,1
16457,1
16468,1
16482,1
16502,2
16506,1
16518,1
16524,1
16535,1
16538,1
16606,2
16608,2
16649,2
16664,1
16791,1
16851,1
16908,0
16929,2
16975,1
16992,1
17018,1
17097,0
17145,2
17157,1
17231,0
17238,1
17294,2
17319,1
17350,1
17359,2
17424,1
17455,2
17496,2
17593,2
17597,1
17640,1
17645,2
17647,1
17654,1
17679,1
17685,1
17692,0
17700,2
17742,2
17771,1
17788,2
17804,0
17832,2
17889,1
17935,1
17944,2
17948,0
17954,3
17976,1
17996,1
18009,2
18029,1
18051,1
18083,2
18184,0
18193,2
18267,3
18281,2
18289,2
18296,1
18324,2
18333,2
18345,3
18372,3
18387,1
18389,1
18395,1
18516,2
18528,2
18570,0
18578,2
18579,2
18613,1
18629,2
18672,2
18728,2
18739,2
18760,2
18834,3
18889,1
18898,1
18969,1
18982,1
18984,2
19083,1
19102,1
19190,1
19194,2
19213,1
19228,2
19257,1
19272,2
19287,1
19297,2
19339,1
19368,1
19387,0
19400,1
19507,3
19536,4
19672,1
19673,2
19714,1
19730,1
19741,1
19756,2
19774,1
19915,0
19931,1
19933,1
19952,1
19991,0
20016,2
20064,1
20085,1
20137,1
20160,1
20173,1
20211,2
20255,1
20278,1
20303,2
20339,4
20408,4
20469,0
20515,2
20695,2
20743,2
20764,1
20772,2
20916,2
20922,2
21050,4
21060,1
21109,2
21138,1
21156,1
21183,1
21206,1
21296,2
21391,1
21452,2
21456,3
21466,1
21511,2
21544,3
21569,1
21579,2
21595,2
21599,1
21603,1
21612,2
21628,2
21636,0
21640,3
21677,1
21722,3
21728,1
21732,3
21762,1
21773,1
21780,2
21794,3
21816,1
21861,2
21883,1
21962,1
21972,2
22004,4
22041,1
22086,1
22111,2
22124,1
22127,4
22222,1
22251,2
22271,1
22273,1
22281,1
22297,1
22315,3
22317,1
22398,1
22427,2
22489,2
22500,3
22596,1
22610,2
22613,2
22652,2
22662,2
22664,2
22707,1
22722,2
22728,4
22737,1
22746,2
22749,2
22784,2
22827,1
22869,2
22892,2
22900,2
22984,2
23006,1
23074,3
23084,1
23125,1
23143,1
23150,1
23157,4
23177,1
23202,1
23215,1
23255,1
23301,2
23307,3
23323,2
23423,2
23461,1
23584,1
23611,2
23654,2
23671,2
23683,1
23753,3
23774,1
23804,2
23837,1
23854,1
23869,2
23875,2
23879,1
23880,1
23907,2
24003,2
24061,2
24131,1
24157,2
24160,2
24163,1
24171,0
24174,1
24188,2
24230,2
24241,1
24267,1
24311,4
24337,2
24343,4
24362,2
24402,1
24414,1
24430,1
24452,2
24519,1
24533,4
24546,1
24594,2
24615,2
24630,1
24726,2
24733,1
24835,1
24849,2
24900,1
24934,1
24940,3
24982,1
25017,2
25109,3
25123,1
25190,1
25222,2
25238,0
25239,1
25245,2
25246,1
25276,1
25297,1
25311,4
25323,0
25403,1
25424,1
25471,2
25544,1
25550,1
25572,2
25573,2
25635,1
25682,2
25709,0
25744,1
25807,0
25865,5
25883,4
25966,0
25976,1
26053,2
26055,2
26095,1
26118,2
26142,1
26149,1
26177,0
26187,2
26237,2
26275,1
26289,2
26346,2
26365,3
26379,1
26392,1
26439,3
26465,1
26480,1
26502,1
26529,4
26603,3
26617,1
26676,1
26678,2
26685,1
26728,1
26731,2
26733,1
26790,2
26795,2
26854,2
26890,2
26904,2
26906,1
26910,2
26919,2
27069,1
27113,2
27146,1
27202,1
27246,2
27299,1
27309,1
27351,2
27383,2
27391,4
27440,2
27451,2
27454,1
27465,2
27507,1
27534,0
27629,1
27646,3
27647,1
27649,1
27679,1
27682,2
27704,1
27709,3
27744,1
27747,2
27765,0
27783,1
27797,1
27806,1
27837,1
27880,1
27888,2
27902,2
27913,1
27921,3
27938,1
27965,3
28019,1
28049,1
28070,1
28072,1
28114,1
28168,0
28175,2
28197,1
28284,3
28311,1
28405,2
28428,1
28450,1
28476,4
28509,1
28510,2
28512,1
28528,0
28550,2
28589,0
28593,1
28631,2
28697,1
28726,3
28734,1
28755,1
28768,2
28802,1
28810,2
28865,1
28908,2
28957,2
28981,2
28982,2
28998,1
29002,1
29012,2
29075,2
29204,2
29293,2
29360,2
29391,1
29445,3
29455,2
29475,4
29484,2
29531,2
29554,3
29556,0
29649,1
29651,1
29654,1
29660,1
29662,1
29693,3
29727,0
29732,0
29734,3
29782,4
29868,1
29925,1
30000,1
30023,4
30142,1
30180,4
30213,1
30219,5
30259,0
30286,2
30302,3
30322,1
30405,0
30416,2
30426,1
30442,2
30503,2
30514,1
30524,1
30537,1
30583,2
30598,0
30614,0
30620,1
30621,1
30647,0
30648,1
30700,3
30704,3
30725,1
30730,0
30765,2
30805,1
30848,4
30874,1
30906,5
30968,4
30991,1
31001,3
31005,0
31050,1
31057,2
31062,2
31090,2
31099,2
31126,1
31127,2
31136,3
31226,2
31287,1
31296,1
31359,2
31379,2
31439,1
31458,1
31468,1
31487,2
31565,1
31571,3
31580,2
31589,1
31631,3
31637,1
31658,1
31671,1
31684,1
31696,2
31717,1
31719,1
31729,4
31752,2
31776,1
31793,2
31805,1
31838,1
31927,4
31932,2
31942,1
32015,2
32027,2
32087,2
32092,4
32119,0
32144,3
32148,3
32158,1
32166,1
32185,1
32278,1
32281,2
32302,1
32322,0
32355,0
32360,4
32393,2
32409,2
32446,2
32464,2
32480,2
32500,0
32586,4
32640,2
32645,1
32656,2
32695,0
32707,2
32729,1
32745,3
32783,4
32850,1
32902,2
32937,3
32945,0
32970,1
32994,3
32996,2
33033,1
33038,1
33082,1
33084,2
33125,1
33147,1
33158,1
33220,1
33231,2
33251,2
33277,2
33315,2
33325,2
33328,2
33354,1
33366,2
33500,2
33569,1
33571,1
33579,1
33625,2
33691,1
33791,1
33846,2
33863,4
33865,1
33875,0
33888,2
33961,2
33981,2
33996,2
34042,2
34046,4
34052,2
34070,0
34083,1
34091,1
34149,1
34158,1
34182,1
34184,2
34202,1
34203,4
34221,2
34226,2
34268,2
34272,1
34298,1
34303,1
34307,0
34318,1
34339,2
34374,2
34389,2
34394,1
34408,3
34411,3
34417,2
34442,0
34504,0
34514,3
34538,2
34556,1
34569,2
34594,2
34597,2
34620,1
34648,1
34681,0
34683,4
34765,0
34794,0
34801,1
34899,2
34919,1
34942,1
34950,1
34991,3
35021,2
35059,0
35113,3
35120,2
35163,2
35169,1
35243,1
35247,2
35309,2
35316,1
35349,2
35449,2
35482,1
35519,2
35552,2
35612,4
35615,4
35617,2
35621,1
35623,1
35634,0
35642,2
35649,2
35704,2
35727,1
35785,0
35816,2
35848,2
35859,1
35872,2
35881,1
35894,2
35955,1
35978,1
36063,1
36064,4
36081,4
36196,2
36223,1
36283,1
36286,1
36317,2
36354,1
36392,1
36401,1
36439,1
36485,3
36503,1
36577,1
36595,2
36607,0
36626,1
36630,1
36635,1
36775,1
36789,2
36792,2
36827,1
36850,1
36914,2
37009,3
37022,1
37064,1
37067,2
37156,1
37176,2
37221,1
37243,2
37296,2
37340,2
37350,1
37413,1
37511,2
37531,2
37544,2
37564,1
37607,2
37621,2
37648,0
37694,1
37708,1
37748,1
37770,1
37806,1
37812,1
37904,2
37932,1
37938,1
37969,1
38003,1
38016,2
38024,3
38033,4
38041,1
38086,2
38102,3
38194,2
38203,1
38219,1
38231,1
38249,2
38360,1
38412,1
38426,1
38439,2
38457,1
38479,3
38531,4
38538,2
38539,0
38556,1
38559,3
38561,1
38584,1
38596,0
38706,1
38722,1
38747,1
38785,1
38866,2
38881,1
38895,2
38906,1
38941,1
38962,1
38965,1
39027,1
39031,1
39049,2
39051,1
39054,2
39062,1
39145,2
39147,2
39231,1
39235,2
39248,2
39257,1
39258,2
39305,1
39332,4
39430,2
39433,1
39501,1
39503,2
39508,2
39611,2
39619,2
39625,2
39631,2
39728,2
39752,1
39765,2
39896,0
39922,0
39935,1
39963,1
39995,2
39998,2
40019,1
40057,1
40064,1
40080,1
40097,1
40155,1
40160,3
40174,2
40216,0
40234,1
40266,3
40273,1
40331,1
40336,1
40337,5
40367,3
40384,1
40430,1
40449,3
40453,1
40458,0
40499,2
40549,3
40611,1
40618,0
40619,0
40668,3
40683,1
40807,2
40837,1
40870,1
40874,1
40877,0
40893,3
40896,1
40934,4
40940,2
40945,1
40990,1
40995,1
41000,3
41002,1
41011,3
41051,1
41148,1
41151,2
41215,2
41233,2
41280,1
41296,2
41345,2
41378,1
41410,2
41420,2
41444,1
41463,1
41465,2
41491,2
41654,2
41675,0
41693,3
41728,2
41730,1
41745,2
41751,1
41766,2
41779,3
41846,1
41879,1
41905,1
41915,1
41945,2
42026,4
42031,1
42084,2
42098,1
42113,1
42180,2
42238,2
42264,1
42283,1
42300,0
42335,1
42369,0
42383,1
42391,2
42469,2
42565,4
42573,4
42581,1
42595,3
42621,2
42652,4
42659,1
42819,2
42846,1
42855,1
42866,1
42869,2
42972,1
42981,1
42994,1
43070,3
43081,3
43092,1
43101,1
43107,1
43129,2
43144,2
43180,2
43256,3
43293,2
43313,1
43320,1
43336,2
43376,1
43391,2
43504,2
43516,2
43519,2
43525,2
43550,2
43564,1
43569,2
43630,2
43659,1
43684,2
43708,2
43720,1
43772,1
43779,1
43787,2
43795,3
43796,1
43819,0
43828,1
43839,1
43848,0
43877,4
43896,1
43920,2
43925,4
43981,3
44001,2
44027,1
44055,4
44088,2
44094,1
44104,1
44112,2
44221,2
44235,1
44318,3
44348,2
44374,2
44401,2
44412,3
44445,1
44468,1
44535,0
44550,3
44561,3
44624,0
44655,2
44692,1
44706,1
44730,2
44737,3
44746,0
44806,2
44822,0
44914,1
44915,3
44967,1
45022,1
45042,1
45079,1
45084,1
45113,2
45117,2
45141,2
45268,2
45273,2
45309,1
45355,2
45421,2
45439,2
45442,1
45473,2
45474,2
45544,1
45621,1
45636,2
45672,1
45687,2
45718,1
45743,1
45782,2
45820,1
45823,0
45895,1
45908,2
45949,1
45956,1
46024,4
46029,0
46035,2
46061,0
46063,1
46064,1
46100,3
46116,1
46151,1
46153,2
46160,2
46203,1
46218,3
46278,2
46341,1
46352,3
46415,1
46434,4
46440,1
46444,2
46465,2
46493,0
46495,3
46515,2
46528,1
46574,2
46690,1
46759,1
46777,1
46840,1
46908,0
46914,3
46919,2
46937,3
46944,2
47043,1
47047,1
47080,1
47087,4
47159,1
47189,2
47196,2
47249,1
47280,1
47287,2
47321,2
47369,0
47387,2
47404,2
47430,2
47448,2
47574,2
47632,1
47636,1
47660,1
47702,2
47757,1
47782,2
47814,2
47818,2
47959,1
47985,0
47988,2
47989,2
47998,0
48018,0
48072,2
48092,2
48143,2
48150,1
48173,1
48185,1
48262,1
48313,2
48337,1
48350,0
48391,2
48426,1
48441,2
48449,2
48560,1
48621,1
48691,1
48695,1
48727,1
48748,1
48811,2
48889,1
48891,3
48906,3
48920,3
48928,1
49022,1
49046,4
49051,2
49058,1
49074,4
49077,1
49155,2
49217,1
49222,1
49228,2
49306,1
49317,1
49377,2
49386,2
49398,2
49450,2
49463,2
49469,1
49479,2
49484,1
49562,1
49605,1
49618,2
49620,2
49642,4
49668,1
49683,2
49691,1
49701,1
49709,2
49758,1
49842,2
49926,1
49933,1
49940,1
49947,3
50033,1
50066,2
50089,2
50199,3
50200,2
50277,2
50309,1
50366,1
50378,4
50417,2
50455,1
50457,1
50463,2
50472,3
50476,3
50520,2
50534,3
50598,2
50611,4
50627,0
50638,2
50864,1
50878,2
50910,2
50961,0
51022,2
51030,2
51042,3
51075,2
51100,1
51165,0
51183,1
51193,2
51224,2
51285,2
51301,1
51363,1
51408,1
51451,1
51459,2
51463,1
51507,2
51525,2
51531,2
51580,1
51632,3
51659,3
51713,1
51741,1
51754,4
51847,1
51877,2
51885,2
51975,1
52037,1
52040,3
52115,2
52173,0
52175,1
52213,2
52225,2
52231,2
52255,2
52285,2
52293,2
52298,2
52363,1
52370,1
52374,1
52413,1
52419,2
52425,2
52442,1
52480,2
52502,4
52566,1
52581,4
52596,2
52625,1
52636,2
52666,1
52669,2
52717,4
52721,4
52725,1
52729,2
52745,1
52850,1
52929,1
52968,3
52978,1
52984,1
52986,0
52989,2
53006,3
53027,0
53112,1
53136,2
53180,1
53228,0
53233,4
53249,1
53279,2
53284,1
53363,1
53364,1
53384,2
53419,1
53460,2
53476,2
53515,2
53537,1
53543,2
53637,1
53664,2
53683,0
53697,1
53734,1
53740,2
53742,1
53744,2
53824,0
53832,1
53875,2
53917,2
53919,2
53921,2
54069,2
54101,4
54104,0
54107,1
54182,2
54195,0
54250,1
54251,2
54256,1
54332,0
54355,0
54360,1
54380,1
54394,2
54428,0
54441,2
54481,1
54485,1
54501,2
54550,2
54575,2
54588,3
54613,3
54632,0
54635,2
54650,0
54655,0
54704,0
54713,1
54717,1
54718,1
54736,2
54786,2
54802,1
54809,1
54844,1
54858,1
54878,2
54892,2
54900,3
54910,1
54928,2
54966,2
55010,1
55051,4
55063,2
55125,3
55144,3
55149,1
55212,2
55213,1
55242,1
55244,1
55250,1
55259,2
55266,2
55274,3
55278,0
55282,2
55296,2
55313,1
55335,1
55344,1
55361,2
55383,2
55385,1
55409,3
55412,1
55430,2
55452,1
55504,1
55547,1
55553,2
55625,1
55647,2
55660,2
55662,1
55699,1
55723,2
55822,1
55863,1
55944,1
56006,2
56094,2
56157,2
56190,3
56199,2
56221,1
56244,1
56289,1
56302,1
56333,1
56336,2
56346,1
56377,3
56384,2
56421,1
56441,2
56516,2
56519,4
56574,1
56603,2
56696,1
56706,1
56797,1
56836,3
56838,2
56857,1
56859,2
56865,1
56902,3
56945,1
56961,2
56979,2
57019,1
57033,1
57058,0
57070,2
57114,2
57184,1
57219,2
57256,2
57376,2
57403,0
57412,2
57418,2
57421,2
57430,1
57545,2
57568,3
57578,2
57619,1
57641,3
57658,3
57661,2
57663,3
57749,1
57770,1
57790,1
57816,2
57844,2
57878,2
57894,1
57952,2
57978,1
57988,1
58049,1
58061,2
58064,3
58076,1
58084,2
58107,2
58207,0
58224,1
58331,2
58333,1
58354,0
58372,1
58390,3
58417,2
58440,2
58478,2
58479,1
58508,1
58570,2
58581,2
58608,3
58618,2
58682,2
58746,4
58779,1
58785,2
58823,2
58827,1
58858,0
58925,1
58934,0
58944,1
58957,2
59004,1
59027,1
59053,2
59111,2
59116,3
59119,2
59156,2
59157,1
59167,1
59194,1
59204,2
59293,1
59300,1
59325,2
59336,1
59346,1
59364,2
59375,2
59392,1
59435,1
59440,2
59449,1
59485,0
59497,1
59525,1
59554,2
59555,1
59642,4
59683,1
59762,1
59777,4
59840,1
59844,4
59855,2
59957,2
60008,2
60021,1
60045,2
60082,2
60100,1
60124,1
60181,1
60220,2
60237,1
60257,1
60280,1
60313,3
60389,2
60395,3
60479,2
60557,2
60560,1
60589,2
60607,1
60611,2
60616,2
60642,1
60733,1
60803,2
60829,1
60830,1
60880,0
60986,1
61033,1
61050,0
61064,2
61089,2
61201,1
61249,2
61307,1
61343,2
61395,4
61424,3
61445,1
61489,2
61573,0
61623,0
61635,1
61703,1
61792,3
61817,2
61823,2
61838,2
61875,1
61917,2
61995,1
62065,2
62137,1
62156,2
62179,1
62191,2
62219,2
62249,1
62296,1
62302,0
62356,1
62398,2
62400,3
62416,1
62421,2
62433,0
62441,1
62465,1
62468,1
62543,3
62566,1
62579,2
62606,2
62614,2
62683,1
62766,1
62784,4
62814,1
62851,1
62872,0
62890,1
62891,2
62905,1
62911,1
62936,1
62943,0
63011,1
63037,1
63041,2
63078,5
63186,2
63189,3
63218,1
63238,2
63257,1
63262,2
63302,0
63380,2
63428,1
63459,2
63504,0
63505,3
63527,1
63539,0
63644,2
63651,2
63670,2
63684,2
63704,0
63740,1
63774,1
63790,1
63851,2
63852,1
63859,1
63866,3
64033,2
64036,2
64074,1
64094,2
64105,2
64294,2
64320,1
64349,1
64351,2
64357,0
64418,1
64445,2
64462,0
64543,1
64565,1
64574,1
64603,1
64607,1
64620,1
64652,2
64663,1
64668,4
64678,1
64697,1
64707,1
64774,1
64837,1
64840,2
64843,2
64885,1
64919,2
64920,1
64930,2
64946,1
64958,2
64995,3
65021,1
65044,2
65059,2
65063,3
65071,0
65072,2
65176,1
65218,2
65239,1
65300,1
65334,2
65408,2
65409,1
65472,2
65506,2
65519,1
65548,1
65578,1
65647,1
65662,3
65682,3
65685,2
65742,1
65759,2
65768,2
65769,1
65864,2
65865,2
65912,2
65913,2
65917,2
65949,1
65950,2
65984,2
66008,2
66015,2
66031,2
66048,2
66095,1
66241,2
66294,3
66346,1
66354,1
66405,3
66540,1
66590,1
66600,2
66620,1
66641,2
66653,1
66666,3
66684,1
66756,1
66762,1
66764,0
66765,1
66783,3
66795,1
66834,4
66839,2
66841,1
66845,1
66860,1
66912,1
66952,1
66974,0
67015,2
67022,0
67024,3
67055,1
67057,1
67102,2
67169,2
67170,2
67265,1
67306,2
67307,1
67330,2
67400,2
67435,1
67438,2
67457,1
67475,1
67548,4
67553,2
67594,2
67615,3
67678,0
67684,1
67692,3
67712,4
67725,1
67731,1
67740,1
67777,2
67809,1
67818,0
67835,2
67859,0
67886,2
67909,2
67928,2
67935,1
67961,1
67976,1
67987,1
68042,0
68111,2
68192,2
68201,2
68232,2
68287,2
68335,2
68340,2
68360,3
68437,1
68460,1
68472,0
68474,1
68483,2
68519,2
68584,1
68594,1
68608,2
68621,2
68624,1
68629,1
68638,0
68654,3
68659,1
68661,2
68667,0
68697,0
68711,3
68718,1
68740,1
68754,1
68786,0
68794,1
68798,1
68813,4
68842,4
68844,3
68918,0
68966,1
68977,1
69025,1
69044,0
69074,3
69085,4
69108,0
69151,1
69159,2
69175,2
69179,1
69205,2
69240,0
69277,2
69313,1
69337,2
69338,2
69340,2
69364,1
69438,0
69509,4
69512,0
